id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
50ukPbQlU2nKMLwnnsxzwd,Greycedes,Jessica Pratt,46,2015-01-27,0.512,0.431,2,-10.746,1,0.942,0.124,0.257,0.342,130.337,158840,4
0YFqKxV9uNu6LUeYkLOKRS,On Time (with John Legend),"Metro Boomin, John Legend",66,2022-12-02,0.358,0.601,5,-6.7,0,0.749,0.000407,0.313,0.497,82.513,168920,3
2tsQ6cOz77fI30Rn20QRux,Girta Sambhalta (Extended),"Aditya N., Nayantara Bhatkal, Class",29,2023-02-01,0.591,0.468,4,-14.342,1,0.699,0.764,0.103,0.088,130.047,233547,4
4V9rQZOGILc4YfBnCDXgTz,Old Skool,"Prem Dhillon, Sidhu Moose Wala",67,2020-08-05,0.764,0.601,6,-6.999,1,0.198,0.0,0.265,0.905,87.926,253636,4
7uJH0YdSZL6psjxI6Xy08b,Acquainted,The Weeknd,73,2015-08-28,0.372,0.478,7,-9.835,0,0.482,0.0,0.0844,0.254,101.102,348853,4
300DUx4tdtCdGEUXR032jA,"Palace/Curse (feat. Tyler, The Creator & Steve Lacy)","The Internet, Tyler, The Creator, Steve Lacy",64,2015-06-26,0.447,0.625,10,-8.212,0,0.0351,0.000727,0.243,0.261,67.104,440013,4
4JsTX2WkPcdDTWbchQJuko,All Herb (feat. Amindi),"Isaiah Rashad, Amindi",46,2021-07-30,0.692,0.681,5,-6.623,0,0.0323,0.00447,0.66,0.525,83.332,224448,4
764K7H74QNi24ebPevPWXr,Chad (feat. YGTUT),"Isaiah Rashad, YGTUT",48,2021-07-30,0.85,0.658,6,-7.255,0,0.108,9.37e-05,0.609,0.577,127.033,159717,4
5KW5AYiCyi5auXXZR2cvxM,Lay Wit Ya (feat. Duke Deuce),"Isaiah Rashad, Duke Deuce",50,2021-07-30,0.913,0.861,1,-7.36,1,0.0332,4.26e-06,0.766,0.969,140.003,202331,4
1EpUj0hSN9PcsZPBn4JRMO,Shapes (Oh Will) - Conducta Remix,"Sammy Virji, Conducta",11,2019-04-12,0.894,0.833,0,-7.9,1,0.00431,0.363,0.0843,0.646,136.056,242991,4
25DHFI8QGRGDZQpsM48NLh,Elephant,Sammy Virji,19,2020-05-08,0.928,0.804,2,-7.859,1,0.376,0.328,0.0669,0.351,130.016,243750,4
6ZuOtlyGWrDekq0W1WQ0En,Time (feat. JGrrey) [Sammy Virji Remix],"Conducta, JGrrey, Sammy Virji",30,2021-12-25,0.844,0.868,10,-4.428,0,0.00803,0.0993,0.667,0.791,134.018,294000,4
0VYchQkqpeEyh95D1pWqy2,Wat U Sed (feat. Doechii & Kal Banx),"Isaiah Rashad, Doechii, Kal Banx",57,2021-07-30,0.838,0.634,11,-7.018,1,0.101,0.13,0.143,0.526,163.0,176683,4
3Dah4SWoWwekrG4GShaHVP,From the Garden (feat. Lil Uzi Vert),"Isaiah Rashad, Lil Uzi Vert",49,2021-07-30,0.866,0.64,6,-6.195,0,0.000697,0.000114,0.702,0.636,142.04,189307,4
3i9ef14r5QFVbe7b6YdhvU,THIB,Isaiah Rashad,48,2021-07-30,0.71,0.586,1,-7.056,1,0.081,0.00264,0.0869,0.651,149.941,154517,4
5YZpdsmpazPtBHFbGN8mon,True Story (feat. Jay Rock & Jay Worthy),"Isaiah Rashad, Jay Rock, Jay Worthy",46,2021-07-30,0.787,0.616,2,-9.433,0,0.0142,0.0,0.104,0.313,84.964,226667,4
2ns1kl3c5NMvGCt2xVMNlI,Score (feat. SZA & 6LACK),"Isaiah Rashad, 6LACK, SZA",52,2021-07-30,0.5,0.515,7,-8.283,1,0.442,0.00018,0.0681,0.566,85.173,200968,4
2by88u2Ngp8wrJNWeULcvi,HB2U,Isaiah Rashad,45,2021-07-30,0.446,0.726,1,-10.047,0,0.638,2.24e-06,0.451,0.288,120.292,345487,3
0McOOEVI11ks2PPOVZLou8,Hey Mista,Isaiah Rashad,47,2021-07-30,0.835,0.662,9,-6.573,1,0.00835,0.0202,0.0459,0.157,142.068,115863,4
4b9ruyWFMtREf1oatvwa5N,Darkseid,Isaiah Rashad,49,2021-07-30,0.488,0.536,2,-11.221,1,0.412,0.0,0.23,0.581,81.55,126619,4
5hqh0JUxRShhqdaxu7wlz5,Park,Isaiah Rashad,58,2016-09-02,0.856,0.632,7,-10.068,1,0.17,0.0,0.306,0.543,100.034,173291,4
2uRqJEudnHdYINvwmeaG9h,Bday (feat. Deacon Blues & Kari Faux),"Isaiah Rashad, Deacon Blues, Kari Faux",44,2016-09-02,0.761,0.538,0,-9.03,1,0.00617,3.16e-06,0.481,0.451,89.029,232978,4
2NoKRHt8LVpnQMVl3TPwvu,Tity and Dolla (feat. Hugh Augustine & Jay Rock),"Isaiah Rashad, Hugh Augustine, Jay Rock",52,2016-09-02,0.717,0.602,0,-9.441,0,0.324,1.1e-05,0.0923,0.539,124.003,298035,4
0UULVQXjgFPOttIW5qF7Ak,where u at?,Isaiah Rashad,37,2016-09-02,0.539,0.808,8,-10.408,0,0.824,0.0,0.696,0.0585,100.564,44095,4
73s6UhNKUFlAxB0Rd0J66W,Jigar Da Tukda,"Salim–Sulaiman, Salim Merchant, Shraddha Pandit, Amitabh Bhattacharya",51,2011-09-11,0.742,0.943,4,-3.726,0,0.31,0.000374,0.0188,0.881,130.02,254511,4
3EYOJ48Et32uATr9ZmLnAo,Roxanne,The Police,81,1978-11-02,0.618,0.748,0,-8.905,1,0.0384,4.1e-06,0.0473,0.663,134.114,191947,4
3zdtYfRqOn1axEmHZTWivp,Foreplay,Jalen Santoy,67,2020-02-14,0.787,0.335,5,-4.837,0,0.125,0.00444,0.132,0.582,119.185,171433,4
3DKCTIiJ97bS9TGiqcABjo,Thiago Silva,"Dave, AJ Tracey",68,2016-05-13,0.667,0.673,0,-7.574,1,0.0641,4e-06,0.0975,0.669,144.256,201964,4
6c6WmIHcHlhccEwSFBhzNa,Put It On Da Floor Again (feat. Cardi B),"Latto, Cardi B",67,2023-06-02,0.849,0.614,1,-7.323,1,0.0282,0.0,0.0603,0.472,111.363,185748,5
3gZilge8NsINDKKlZD03Zg,Ick,Lay Bankz,73,2023-09-22,0.903,0.769,2,-3.371,1,0.263,0.0,0.143,0.508,137.983,115725,4
3ivlOgTCKS7zk1lXlZsebF,Say Too Much,"Kaliii, Young Nudy",47,2023-10-13,0.798,0.685,1,-5.439,1,0.0864,0.0,0.168,0.742,87.012,193427,4
66UI237YMw6AL6S72FGKND,AA,Isaiah Rashad,47,2016-09-02,0.73,0.512,3,-10.408,0,0.0261,0.0,0.333,0.513,96.002,210061,4
2TsBRXZQSGp1aaYeNPcT9o,Rope (feat. SiR) // rosegold,"Isaiah Rashad, SiR",47,2016-09-02,0.617,0.604,7,-8.879,1,0.0446,0.000156,0.372,0.696,91.937,283527,4
0CsMyYqXKbdznGEXSjSroo,A lot,Isaiah Rashad,40,2016-09-02,0.775,0.6,0,-8.792,1,0.023,1.85e-05,0.125,0.544,148.032,205539,4
17JA4HlieSH7TY3pQk21MJ,Find a Topic (homies begged),Isaiah Rashad,61,2016-09-02,0.91,0.567,7,-5.208,1,0.00274,5.29e-05,0.498,0.545,130.999,166688,4
24LTP6ZVZZ5epkbnTXM21c,by george (outro),Isaiah Rashad,38,2016-09-02,0.792,0.564,8,-9.242,0,0.00411,0.244,0.332,0.0964,126.011,198113,4
5FX89IUKm9QJT9ymrmyK4k,Free Lunch,Isaiah Rashad,66,2016-09-02,0.865,0.472,11,-7.359,0,0.223,5.39e-05,0.109,0.843,130.011,192029,4
1YnhmaHKpNEroXiGqc3BLT,Brenda,Isaiah Rashad,42,2016-09-02,0.592,0.512,10,-8.963,0,0.0741,2.48e-05,0.262,0.564,85.988,250358,4
5oO0BgiNJzi3Q13uIvizqN,Dressed Like Rappers,Isaiah Rashad,45,2016-09-02,0.416,0.52,6,-12.628,0,0.187,1.76e-06,0.594,0.486,78.794,206321,4
2eYY43d0V17SxOX0g7sBAD,Stuck in the Mud (feat. SZA),"Isaiah Rashad, SZA",55,2016-09-02,0.568,0.714,11,-8.228,1,0.099,0.00522,0.116,0.508,150.024,423170,4
5W7BcYDIaeXnpG3e39T7hJ,How To Love,Lil Wayne,68,2011-08-29,0.644,0.661,11,-6.093,1,0.000177,5.23e-06,0.108,0.272,153.992,240307,4
0OVhQZkNe7lh0fQeH96EFW,Don't Get Too High,Bryson Tiller,53,2017-05-26,0.88,0.495,1,-3.476,1,0.0148,1.47e-06,0.121,0.469,124.024,209040,4
1wI3UvluGGKUeFeVFsP9do,Best Friend - Remix,"50 Cent, Olivia",59,2006-01-01,0.545,0.64,10,-3.529,0,0.368,0.0,0.111,0.574,181.733,254493,4
6Fc9IYSkbmVwv4dlzn8hJb,Overrated,Blxst,64,2020-09-04,0.842,0.545,1,-5.993,1,0.625,0.00164,0.103,0.466,97.897,146939,4
68B0wu3z0t7N8p9lpko4Ak,Sinister (feat. Lil Wayne),"Cordae, Lil Wayne",50,2022-01-14,0.639,0.834,10,-4.955,0,0.426,0.0,0.114,0.751,95.09,146926,4
06EL94D0TA27Ik0Ke5usbj,The Way,"Ariana Grande, Mac Miller",68,2013-01-01,0.645,0.877,5,-3.208,0,0.294,0.0,0.0759,0.861,82.324,227027,4
6NKtO7hYNDtjGFXE858qEk,Comfortable,"Lil Wayne, Babyface",52,2008-06-10,0.596,0.831,6,-7.739,0,0.0169,2.61e-05,0.585,0.684,94.199,265240,4
4s0o8TJHfX9LLHa0umnOzT,Sunshine (feat. Lea),"Lil' Flip, Lea",64,2004-03-30,0.814,0.387,0,-9.867,1,0.0248,0.0,0.131,0.792,93.961,225173,4
1AgSUWSzmza5jF6ER5R68v,THRU THE NIGHT (feat. Bryson Tiller),"Jack Harlow, Bryson Tiller",66,2019-09-20,0.88,0.58,5,-5.032,0,0.016,3.83e-06,0.0936,0.754,124.003,128409,4
5W7xC99N2Zzfh69r7I7zWK,Aston Martin Music,"Rick Ross, Drake, Chrisette Michele",71,2010-01-01,0.57,0.58,1,-5.547,1,0.0124,0.0,0.0498,0.404,171.812,270627,4
0zg5XJPiga7E5FxiehriG2,Been That Way,Bryson Tiller,60,2015-10-02,0.527,0.759,6,-6.475,1,0.0307,0.0,0.103,0.802,183.279,199320,5
0EHR9OObFtjlhQB8wSt1m7,Mrs. Officer,"Lil Wayne, Bobby V., Kidd Kidd",70,2008-06-10,0.92,0.553,6,-5.068,1,0.236,0.0,0.0767,0.947,112.022,286907,5
26rzYxyfEcuAfga8ZtPt64,Nightmares Of The Bottom,Lil Wayne,55,2011-08-29,0.81,0.577,8,-6.142,1,0.00941,3.58e-06,0.0838,0.408,140.065,281080,4
6CLVh9sekZ1p2G8Tfhhj8h,All That Matters,Justin Bieber,67,2014-05-13,0.698,0.509,1,-5.798,1,0.00535,0.0,0.0703,0.143,129.865,191173,4
1pm7lQGl6mvKWDxesZTVFp,Lollipop,"Lil Wayne, Static Major",66,2008-01-01,0.833,0.43,0,-9.39,1,0.0606,0.00331,0.124,0.461,148.074,299333,4
16bHRxM89ue0TiCKARYbRp,Sorry Not Sorry,Bryson Tiller,67,2015-10-02,0.681,0.608,1,-6.093,1,0.0477,0.0,0.225,0.262,97.934,200760,4
6zMUIb4uce1CzpbjR3vMdN,Foolish,Ashanti,74,2002-01-01,0.665,0.695,0,-5.763,1,0.347,0.0,0.106,0.707,90.119,227387,4
2eAZfqOm4EnOF9VvN50Tyc,The Way Life Goes (feat. Oh Wonder),"Lil Uzi Vert, Oh Wonder",80,2017-08-25,0.703,0.757,1,-3.612,1,0.617,0.0,0.106,0.696,82.008,221747,4
43PuMrRfbyyuz4QpZ3oAwN,Exchange,Bryson Tiller,82,2015-10-02,0.525,0.433,6,-10.598,1,0.107,0.0,0.135,0.276,160.108,194613,4
0iFOG4Ki9aDmJUYUFHQlPG,Frontin' (feat. Jay-Z) - Club Mix,"Pharrell Williams, JAY-Z",66,2003-08-19,0.894,0.404,9,-5.913,0,0.453,1.57e-06,0.0801,0.759,102.009,236507,4
0m1KYWlT6LhFRBDVq9UNx4,HYFR (Hell Ya Fucking Right),"Drake, Lil Wayne",70,2011-11-15,0.444,0.627,7,-8.744,0,0.123,0.0,0.0795,0.359,98.21,206627,3
0O3TAouZE4vL9dM5SyxgvH,Fashion Killa,A$AP Rocky,77,2013,0.801,0.819,11,-5.189,1,0.292,0.0,0.515,0.811,139.969,236280,4
0b4M7hd7mzLTm99MrMeZsp,She Will,"Lil Wayne, Drake",70,2011-08-29,0.364,0.841,8,-4.831,1,0.000402,0.0,0.242,0.0841,100.14,305840,5
5hTpBe8h35rJ67eAWHQsJx,Caroline,Aminé,71,2017-07-28,0.94,0.335,5,-10.179,0,0.17,0.0,0.262,0.707,120.04,209640,4
4AZKDSYA1qtpiZQBdXno2j,Twist Made Me,Lil Wayne,62,2022-01-14,0.747,0.531,11,-10.02,0,0.000937,0.000233,0.121,0.39,81.047,148611,4
4Kz4RdRCceaA9VgTqBhBfa,The Motto,"Drake, Lil Wayne",75,2011-11-15,0.766,0.442,1,-8.558,1,0.000107,6.12e-05,0.111,0.39,201.8,181573,4
6pWzCKTrKrwbUPzY8RLCoP,Rock Wit U (Awww Baby),Ashanti,71,2003-01-01,0.71,0.797,4,-3.006,0,0.409,0.0,0.16,0.849,94.998,209120,4
0LElIcqYsk9bkk8v5EHVbc,Throw It In,Lil Wayne,49,2020-08-28,0.717,0.855,1,-5.681,0,0.154,0.0,0.113,0.796,117.343,175125,5
29tKprMGnf4yxIhWmN0NHq,The Question (feat. Lil Wayne),"Mac Miller, Lil Wayne",59,2012-03-23,0.736,0.583,10,-6.088,1,0.0555,0.00367,0.124,0.265,134.99,371871,4
49vZduMPCMnDDrl1WBxUDk,Let Me Love You,"Ariana Grande, Lil Wayne",64,2016-05-20,0.527,0.435,2,-8.363,1,0.0295,0.0,0.243,0.0781,102.698,223853,3
4Pwjz3DfvfQWV0rO2V8jyh,"Bitch, Don’t Kill My Vibe",Kendrick Lamar,73,2012,0.587,0.698,1,-8.948,1,0.0152,0.0,0.442,0.0985,133.954,310720,4
2rTnVB1bvwxHtaIl4uVu7f,Slide,"H.E.R., YG",60,2019-09-27,0.832,0.469,10,-9.141,0,0.0807,8.26e-06,0.207,0.197,97.023,238321,4
1dHJETCn2X1R1YwVlMvSza,Wanna Get To Know You,"G-Unit, Joe",64,2003-01-01,0.513,0.826,10,-3.651,0,0.106,0.0,0.0675,0.889,76.91,265027,1
4E3qImtJzRqLt8ZZyLceOE,Perfect Strangers,Lil Wayne,46,2018-09-28,0.746,0.644,7,-2.605,1,0.4,0.0,0.095,0.542,146.187,249751,4
6MF4tRr5lU8qok8IKaFOBE,Under The Sun (with J. Cole & Lute feat. DaBaby),"Dreamville, J. Cole, Lute, DaBaby",73,2019-07-05,0.691,0.64,0,-6.441,1,0.511,0.0,0.409,0.163,138.672,202040,4
2GAhgAjOhEmItWLfgisyOn,Low,SZA,81,2022-12-09,0.698,0.546,0,-7.234,0,0.425,0.00314,0.16,0.335,145.044,181080,4
62D6Bjz4IgTKDJRLPD3gJY,Timeless Interlude Pt. II,Bryson Tiller,47,2021-02-26,0.481,0.613,10,-7.965,0,0.665,0.0,0.177,0.668,152.218,118707,4
0LcsvJQSFIQo3RjNhPcYqT,Luv Is Dro (feat. Static Major & Bryson Tiller),"Jack Harlow, Static Major, Bryson Tiller",61,2020-12-11,0.727,0.513,6,-8.823,0,0.0335,0.0,0.302,0.568,76.211,177190,4
7nDpoddHxuOd98mfP61sVK,Way We Do It (feat. Scrufizzer),"GEE LEE, Remedy Club, Scrufizzer",31,2023-11-24,0.86,0.818,9,-5.939,0,0.0126,0.0166,0.0935,0.642,129.985,174112,4
6CZOBFhBZTd8xw004Bj1lC,Higher Than Ever Before - Barry Can't Swim Remix,"Disclosure, Barry Can't Swim",38,2023-11-24,0.613,0.611,7,-11.094,1,0.0387,0.927,0.0914,0.224,116.006,254314,4
3hyyG3Rm7DdmDwG2ZHfxFR,"III. Telegraph Ave. (""Oakland"" by Lloyd)",Childish Gambino,66,2013-12-10,0.489,0.694,5,-9.586,0,0.156,0.0289,0.145,0.579,130.021,210673,4
6cfVDaIdvDtYH91RqC6Wox,Hol' Up,Kendrick Lamar,67,2011-07-02,0.607,0.869,5,-5.271,1,0.781,0.0,0.137,0.577,155.983,173158,4
6M9wAzojVMP36hUrjIuYy8,gristle,Blvck Svm,58,2020-04-28,0.634,0.58,6,-10.132,0,0.581,3.17e-05,0.107,0.253,81.494,104629,4
1S7O1gj876LSrgGqvuYhv3,Wait On You,"Jay Worthy, Leven Kali, Na-Kel Smith",59,2021-10-23,0.739,0.707,1,-7.766,1,0.645,7.38e-06,0.104,0.833,78.97,112495,4
6fkL9CjWmjeV6vfDxTp9OZ,Walk On By,"Thundercat, Kendrick Lamar",66,2017-02-24,0.825,0.302,8,-11.651,1,0.204,0.0,0.0762,0.747,94.956,199137,4
67ildkjzEsv38VbiUoCVnc,Jus Lef Phoenix,A$AP Twelvyy,47,2022-08-17,0.613,0.538,0,-9.037,0,0.694,2.89e-05,0.146,0.705,89.115,92000,4
2bXNVNDdYvAXxf5f33WHy7,Cilvia Demo,Isaiah Rashad,50,2014-01-28,0.602,0.716,8,-5.079,1,0.689,0.0,0.32,0.576,83.022,183031,4
4eoxoPILgW7rIKHpGmnYIc,Spoiled Brat,MAVI,58,2022-10-14,0.896,0.457,1,-7.432,1,0.158,0.000109,0.0994,0.504,129.966,119959,3
4GChHoFw512na3XOr27NCN,Daylight Savings,"MAVI, Synclair",50,2019-10-18,0.365,0.864,0,-6.575,1,0.177,0.0,0.686,0.381,179.867,80000,3
6gYqtFQqdXsNttPD2ze2kk,Modest,Isaiah Rashad,44,2014-01-28,0.68,0.946,1,-2.746,0,0.13,1.48e-05,0.138,0.772,130.029,221137,4
4OfESCGOUVZMuGvppCU51j,I. Pink Toes,"Childish Gambino, Jhené Aiko",62,2013-12-10,0.472,0.619,7,-9.512,1,0.0592,0.00019,0.575,0.353,80.242,207067,4
4yG4v9SUKC5xyH4c49GBo5,01'beigecamry,Sideshow,56,2020-02-24,0.689,0.724,5,-3.037,1,0.461,1.38e-05,0.362,0.606,95.338,101198,4
6QdcmLnJLkOhfN2y9KKt7k,itkanbe[sonice],"Knxwledge, NxWorries",49,2020-03-27,0.229,0.727,6,-3.047,0,0.141,4.67e-06,0.872,0.725,64.315,103735,3
1JczBx5oXAnPBtmGeW3Aik,"Corte Madera, CA",Larry June,58,2022-08-19,0.59,0.735,4,-6.542,0,0.245,0.0,0.274,0.804,150.827,102775,4
47FkzJm1bUaIc0OaGZvslL,Great Adventures,"Boldy James, The Alchemist",69,2021-12-17,0.499,0.468,1,-11.023,1,0.703,0.0,0.167,0.719,163.117,107253,4
3DBFOXJKitLKUjlyOCX7ow,Chapter Six,Kendrick Lamar,67,2011-07-02,0.51,0.537,4,-11.297,0,0.533,0.0,0.185,0.67,67.9,161138,4
1Ajoi45AjYqloARp5ufaVK,Justine's Interlude - A COLORS SHOW,GoldLink,52,2019-01-10,0.717,0.447,4,-9.529,0,0.193,0.0,0.0937,0.86,84.09,132232,4
2mWlmAlggbl6aveaHRBSMu,new info,redveil,48,2022-04-20,0.381,0.743,5,-6.779,1,0.461,0.0,0.117,0.33,76.71,129351,4
0lMdefFBuqbZ9NJzZesqVD,Digital Dope,"NugLife, The Underachievers",52,2020-04-20,0.824,0.591,2,-6.989,1,0.289,0.0,0.414,0.245,116.014,126207,4
3jhqpJK154neWpSjMRvQwa,Middle School,Free Party,55,2021-03-19,0.82,0.432,1,-10.289,1,0.352,8.06e-06,0.104,0.59,71.853,148499,4
2BpDwT8ZSnuCAyF7BQDUsO,Carruth,"Boldy James, The Alchemist",54,2020-02-07,0.545,0.362,6,-13.491,1,0.83,3.46e-05,0.112,0.707,79.288,133560,4
4NCWqyJW2460aGgt6YYAJt,Hunger,MIKE,66,2017-06-21,0.389,0.631,10,-7.485,1,0.875,0.0,0.392,0.603,137.324,69957,4
6d91zsBXZWYOUAomhxVxNj,Gold Man,Maxo,57,2018-04-06,0.622,0.644,4,-7.225,1,0.727,0.0,0.116,0.691,69.986,83070,4
34OD3pSgbBxRreBh8uXJXo,Wassup,Ahmad Anonimis,52,2021-10-27,0.695,0.52,1,-7.425,0,0.448,0.0,0.111,0.446,114.835,101000,4
5Pi1iwX97sCrgr34QXF8kV,Backwood Falls,Chuck Strangers,49,2018-03-16,0.604,0.197,8,-20.325,0,0.0773,0.0,0.116,0.636,75.524,71218,4
6zSwnPvoqQ2bzvYMlt3u4u,R.I.P. Kevin Miller,Isaiah Rashad,47,2014-01-28,0.703,0.835,8,-4.456,0,0.227,1.4e-05,0.135,0.602,136.158,229219,4
2f9WOEkbisyUYDaoSFAOQg,Ramsey,Seafood Sam,51,2018-02-19,0.554,0.688,1,-9.333,0,0.392,0.0,0.302,0.746,78.655,121008,4
0VFPdYHInSA568Klnx5ixf,Long Live Julio,Boldy James,48,2020-08-14,0.447,0.557,7,-10.625,1,0.208,0.0,0.318,0.0846,144.035,109583,4
0LH7ijaQi0ybY6Oe4SCLo1,Watering My Plants,Larry June,61,2020-03-04,0.572,0.578,11,-6.68,0,0.0541,1.12e-05,0.388,0.77,76.697,135789,4
0qLt7pQhm8LDxFgI0YXdlY,Heavenly Father,Isaiah Rashad,59,2014-01-28,0.608,0.676,1,-7.56,1,0.212,0.0,0.347,0.57,80.939,260632,4
1x4pmH7GrvDNXLdnVROpD6,Somebody Else - Mixed,"Sammy Virji, Yemi",49,2020-03-06,0.873,0.785,9,-6.903,1,0.41,0.47,0.302,0.82,138.62,96916,4
3IznIgmXtrUaoPWpQTy5jB,Not Allowed,TV Girl,86,2016-02-25,0.67,0.905,1,-6.855,1,0.669,0.000227,0.349,0.563,104.965,167864,4
5DenWyMtBy9u8ISN9Ddgxu,Time Travel,Sammy Virji,19,2020-05-08,0.795,0.931,1,-6.385,1,0.00641,0.854,0.0839,0.845,131.006,319687,4
51cd7GkTH3gfiZx9ZAtI8L,Be Careful,"Sammy Virji, Hans Glader",20,2020-05-08,0.849,0.817,11,-6.237,0,0.0288,0.425,0.0767,0.389,140.006,279375,4
503528NkRLbAo7EhIPu17t,Curiosity,Sammy Virji,20,2020-05-08,0.884,0.869,10,-4.861,0,0.0275,0.789,0.0996,0.779,131.275,271875,4
0YImOCkIJ2PWhCXaURCZnY,I Know What You Want (feat. Flipmode Squad),"Busta Rhymes, Mariah Carey, Flipmode Squad",71,2002-11-26,0.648,0.759,6,-4.315,1,0.0142,0.0,0.648,0.518,85.996,324307,4
74AqVxZ3oXwJ8olHssBUG3,Ainvayi Ainvayi,"Salim–Sulaiman, Salim Merchant, Sunidhi Chauhan, Amitabh Bhattacharya",64,2010-03-11,0.689,0.742,3,-7.571,0,0.0339,0.0046,0.0928,0.876,155.986,267624,4
3zSLn3yfCLqlcVibx9zqwv,ADAM & EVE - Instrumental,"BLK ODYSSY, Cory Henry",34,2023-11-24,0.59,0.387,10,-9.953,0,0.321,0.819,0.0927,0.667,153.107,269475,4
48K735Rd3UQExzjXH004k1,Hold You,Aemone,39,2020-06-05,0.979,0.747,10,-9.157,0,0.774,0.653,0.105,0.265,125.984,246393,4
3XWBGyt7m2rZAjEj0awWnw,"Sanam Re (From ""Sanam Re"")","Mithoon, Arijit Singh",64,2017-06-07,0.581,0.71,7,-4.961,0,0.395,0.0,0.137,0.755,111.969,308714,4
6rb3wFQ66EWR7DcPG0oEE1,We Caa Done (feat. Drake),"Popcaan, Drake",60,2023-01-06,0.568,0.76,1,-6.455,0,0.0431,1.53e-05,0.18,0.481,100.042,245241,4
0Y2gj3rSBjtB13CsfOnSDF,Good Comfort,"DJ Frass, Shenseea",58,2020-06-05,0.862,0.671,9,-6.609,0,0.563,0.0,0.104,0.72,100.015,134400,4
0biuGbhZwYnuUwMOi4fvaN,Attraction,"Sukha, Prodgk",69,2023-07-14,0.691,0.551,7,-7.225,0,0.751,9.93e-05,0.105,0.389,91.08,183169,4
6SupBSH95LMfTYd7zjMBoZ,Slowly,"Sukha, Prodgk",54,2023-10-13,0.577,0.631,3,-7.771,0,0.076,0.0,0.0685,0.639,101.725,146141,4
3xMHXmedL5Rvfxmiar9Ryv,Chaleya,"Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar",76,2023-09-05,0.575,0.845,0,-5.28,1,0.393,0.0107,0.131,0.439,95.047,200374,4
2tcI5EedPVjrxwewRQs62W,Van Gogh (feat. Lil Yachty),"JID, Lil Yachty",59,2023-09-01,0.762,0.657,2,-6.065,1,0.0899,1.39e-06,0.174,0.485,137.97,126957,4
4CIyxiObT9G35HrSItAblR,HVN ON EARTH (with Kodak Black),"Lil Tecca, Kodak Black",72,2023-09-22,0.727,0.637,8,-5.185,1,0.0684,0.000294,0.131,0.215,131.997,188870,3
6pcywuOeGGWeOQzdUyti6k,Glock In My Lap,"21 Savage, Metro Boomin",84,2020-10-02,0.847,0.733,10,-6.439,0,0.00574,1.04e-05,0.151,0.202,130.029,193591,4
7to68V64Cu6zk0UDo5tyw3,Confidence,Ocean Alley,75,2018-03-09,0.59,0.562,11,-9.607,0,0.0637,0.0,0.105,0.561,140.835,253077,4
3EcqaLV76JnvSQOInAmdXv,Smoke Break-Dance (feat. JID),"Mick Jenkins, JID",56,2023-08-18,0.893,0.657,9,-7.054,0,0.0932,2.19e-06,0.0786,0.817,119.957,175751,3
7iTTWHbr4tAlsRJN4m4bay,Strike (Holster),Lil Yachty,68,2023-04-07,0.854,0.639,8,-5.261,1,0.0695,0.0,0.0698,0.7,143.0,148115,4
4daEMLSZCgZ2Mt7gNm2SRa,Flooded The Face,Lil Uzi Vert,73,2023-06-30,0.64,0.609,1,-7.714,0,0.492,2.47e-06,0.152,0.393,131.889,192727,4
6dBUzqjtbnIa1TwYbyw5CM,Lovers Rock,TV Girl,88,2014-06-05,0.559,0.871,5,-5.338,0,7.53e-06,0.00545,0.096,0.572,104.97,213920,4
1boXOL0ua7N2iCOUVI1p9F,Japanese Denim,Daniel Caesar,77,2016-10-21,0.707,0.238,3,-8.818,1,0.0905,2.42e-06,0.0842,0.345,124.156,270847,3
1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,d4vd,87,2022-07-20,0.571,0.544,6,-10.613,1,0.453,0.00805,0.322,0.216,132.052,132631,4
78nGA0nLCEvq4ZysP1TKLK,Cash,"Mindchatter, Emmit Fenn",27,2024-05-06,0.837,0.814,7,-7.247,1,0.171,0.18,0.103,0.447,122.009,162446,4
1sWXjZ8rxRz51xuzPMlBhf,Higher Than Ever Before - ATRIP Remix,"Disclosure, ATRIP",32,2023-11-10,0.696,0.879,7,-6.745,0,0.083,0.17,0.323,0.515,142.007,199497,4
7AsthFcXBLZlGAyDpljpoy,Backshifting,Ivy Lab,34,2023-11-10,0.584,0.855,4,-3.864,0,0.0022,0.284,0.305,0.185,125.979,244635,4
4RWHOb3EPLMPFNcVllqUTW,Self To Blame,"Logic1000, Kayla Blackmon",37,2024-03-22,0.769,0.654,7,-7.649,1,0.00334,0.673,0.0623,0.387,125.0,245352,4
0fK4NmIDXetjIiZ2Oxz2tF,Now U Do - Edit,"DJ Seinfeld, Confidence Man",60,2023-07-07,0.759,0.882,10,-5.81,1,0.229,0.0403,0.342,0.878,137.058,158883,4
2Td6XIXTwJXWuLg3amKiZi,Outdoor Limit,Chaos In The CBD,26,2023-11-09,0.802,0.953,10,-5.224,0,0.000183,0.887,0.142,0.532,128.003,492500,4
59AhbmCmtzcGVEYuzNXFIx,Quiver,SILK,60,2022-12-16,0.896,0.787,6,-7.668,1,0.115,0.501,0.3,0.126,131.03,181460,4
